Mileage,EngineV,Registration,Year,Price,Body,Engine Type,Brand,Model
80.0,2.0,yes,2014.0,23999.0,sedan,Diesel,Volkswagen,Passat B7
225.0,2.5,yes,1997.0,6990.0,crossover,Petrol,Mitsubishi,Pajero
198.0,2.4,yes,2009.0,13999.0,sedan,Gas,Toyota,Camry
108.0,1.0,yes,2013.0,7600.0,van,Diesel,Renault,Kangoo
180.0,1.5,yes,2012.0,11100.0,vagon,Diesel,Renault,Megane
260.0,2.2,yes,2011.0,16500.0,other,Diesel,Mercedes-Benz,Sprinter 319
0.0,5.5,yes,2016.0,199999.0,crossover,Petrol,Mercedes-Benz,GLS 63
82.0,5.5,yes,2010.0,44000.0,other,Petrol,Mercedes-Benz,S 500
12.0,1.8,yes,2014.0,39900.0,other,Petrol,Audi,A5
173.0,1.8,yes,2011.0,20500.0,sedan,Gas,Mercedes-Benz,E-Class
214.0,4.4,no,2000.0,8000.0,crossover,Petrol,BMW,X5
142.0,2.0,yes,2005.0,11600.0,sedan,Petrol,BMW,320
265.0,2.0,yes,1986.0,3500.0,sedan,Diesel,Audi,100
170.0,1.5,yes,2012.0,11500.0,vagon,Diesel,Renault,Megane
103.0,2.0,yes,2011.0,13700.0,other,Diesel,Volkswagen,Passat B6
198.0,3.2,yes,2006.0,13700.0,van,Gas,Mercedes-Benz,Viano
200.0,1.5,yes,2007.0,7700.0,vagon,Diesel,Renault,Megane
231.0,2.2,yes,1994.0,5800.0,sedan,Petrol,Mercedes-Benz,E-Class
95.0,2.0,yes,2007.0,9500.0,sedan,Petrol,Volkswagen,Passat B6
140.0,5.5,yes,2009.0,24900.0,sedan,Petrol,Mercedes-Benz,S 550
47.0,3.0,yes,2016.0,55500.0,crossover,Diesel,Volkswagen,Touareg
186.0,2.8,yes,2000.0,6500.0,van,Petrol,Volkswagen,Sharan
175.0,3.2,no,2006.0,8300.0,sedan,Diesel,Mercedes-Benz,E-Class
130.0,3.0,yes,2007.0,12000.0,crossover,Gas,Mitsubishi,Pajero Sport
185.0,3.7,yes,2005.0,15000.0,crossover,Gas,Mercedes-Benz,ML 350
246.0,3.0,yes,2000.0,8100.0,sedan,Diesel,BMW,530
178.0,2.79073420738975,yes,2008.0,11200.0,van,Diesel,Volkswagen,T5 (Transporter)
175.0,2.0,yes,2005.0,8000.0,sedan,Gas,Renault,Megane
285.0,2.3,yes,1999.0,5500.0,van,Diesel,Mercedes-Benz,Vito
0.0,2.2,yes,2016.0,19418.746935058713,van,Diesel,Mercedes-Benz,V 250
184.0,1.5,yes,2011.0,9600.0,vagon,Diesel,Renault,Megane
96.0,2.79073420738975,yes,2010.0,12500.0,vagon,Petrol,Volkswagen,Golf VI
180.0,2.0,yes,2002.0,10800.0,sedan,Petrol,BMW,318
263.0,2.2,yes,2005.0,10999.0,van,Diesel,Mercedes-Benz,Vito
80.0,3.0,yes,2012.0,44000.0,crossover,Diesel,BMW,X5
108.0,2.79073420738975,yes,2008.0,15700.0,sedan,Petrol,Toyota,Camry
54.0,1.4,yes,2012.0,19200.0,hatch,Other,Toyota,Prius
127.0,1.8,yes,2013.0,19600.0,van,Diesel,Mercedes-Benz,B 180
135.0,1.6,yes,2011.0,9000.0,sedan,Gas,Volkswagen,Polo
245.0,3.0,yes,2003.0,10900.0,sedan,Diesel,BMW,530
180.0,2.0,yes,2012.0,12900.0,van,Diesel,Volkswagen,T5 (Transporter)
285.0,2.5,yes,1999.0,6600.0,sedan,Petrol,BMW,525
0.0,1.5,yes,2016.0,15820.35,sedan,Diesel,Renault,Fluence
180.0,2.4,yes,2003.0,10200.0,sedan,Petrol,Toyota,Camry
366.0,3.2,yes,1994.0,6000.0,sedan,Gas,Mercedes-Benz,E-Class
1.0,2.0,yes,1988.0,3500.0,sedan,Other,Audi,90
380.0,2.5,yes,1999.0,7800.0,van,Diesel,Volkswagen,T4 (Transporter)
84.0,3.0,yes,2013.0,35900.0,crossover,Diesel,Toyota,Land Cruiser Prado
0.0,4.6,yes,2016.0,19418.746935058713,crossover,Petrol,Mercedes-Benz,GLS 500
90.0,1.5,yes,2011.0,11700.0,crossover,Diesel,Renault,Duster
58.0,2.0,yes,2008.0,15200.0,crossover,Petrol,Volkswagen,Tiguan
111.0,2.3,yes,1992.0,2500.0,sedan,Gas,Mercedes-Benz,E-Class
164.0,2.0,yes,2010.0,16800.0,other,Diesel,Volkswagen,T5 (Transporter)
128.0,3.0,yes,2013.0,50499.0,sedan,Diesel,BMW,730
470.0,2.0,yes,1985.0,2650.0,sedan,Gas,Mercedes-Benz,190
300.0,2.5,no,1997.0,2250.0,sedan,Petrol,BMW,523
270.0,2.7,yes,2001.0,9300.0,sedan,Diesel,Mercedes-Benz,E-Class
161.0,2.5,yes,2002.0,11500.0,van,Diesel,Toyota,Hiace
304.0,4.4,yes,2002.0,13000.0,sedan,Other,BMW,745
319.0,3.2,yes,1997.0,7500.0,sedan,Gas,Mercedes-Benz,S 320
38.0,2.0,yes,2009.0,17999.0,other,Petrol,Mercedes-Benz,CLC 200
162.0,1.5,yes,2006.0,7300.0,vagon,Diesel,Renault,Megane
117.0,3.0,yes,2008.0,29900.0,crossover,Diesel,Toyota,Land Cruiser Prado
170.0,1.5,yes,2004.0,4950.0,vagon,Diesel,Renault,Kangoo
40.0,3.0,yes,2010.0,36000.0,vagon,Diesel,Audi,Q7
177.0,1.6,no,1996.0,1700.0,sedan,Petrol,Audi,A4
1.0,2.0,yes,2008.0,12450.0,vagon,Diesel,Audi,A4
0.0,1.6,yes,2016.0,13893.75,sedan,Petrol,Volkswagen,Polo
60.0,3.0,yes,2013.0,44600.0,crossover,Diesel,Volkswagen,Touareg
0.0,2.0,yes,2016.0,35138.29,crossover,Petrol,Toyota,Rav 4
313.0,2.5,yes,1994.0,3500.0,sedan,Diesel,BMW,325
260.0,2.7,yes,2005.0,12800.0,other,Diesel,Mercedes-Benz,Sprinter 316
85.0,2.0,yes,2013.0,27000.0,sedan,Diesel,Volkswagen,Passat CC
143.0,2.0,yes,2010.0,14800.0,sedan,Diesel,Volkswagen,Passat B6
155.0,1.6,no,2004.0,2200.0,other,Petrol,Renault,Scenic
433.0,2.4,no,1995.0,2900.0,van,Diesel,Volkswagen,T4 (Transporter)
200.0,6.0,yes,2004.0,12000.0,sedan,Petrol,Audi,A8
180.0,3.0,yes,2013.0,41000.0,crossover,Diesel,Volkswagen,Touareg
180.0,3.2,yes,2006.0,16300.0,vagon,Petrol,Audi,A6 Allroad
145.0,1.5,yes,2010.0,5300.0,van,Other,Renault,Kangoo
39.0,2.2,yes,2015.0,40500.0,sedan,Diesel,Mercedes-Benz,E-Class
300.0,2.2,no,2005.0,4300.0,van,Diesel,Mercedes-Benz,Vito
137.0,2.5,no,2004.0,4000.0,crossover,Diesel,Volkswagen,Touareg
132.0,1.6,yes,2007.0,9600.0,hatch,Petrol,Volkswagen,Golf V
112.0,3.0,yes,2008.0,18000.0,crossover,Gas,Mitsubishi,Pajero Wagon
184.0,1.5,yes,2011.0,11300.0,vagon,Diesel,Renault,Megane
131.0,1.4,yes,2002.0,4999.0,hatch,Petrol,Volkswagen,Polo
112.0,2.2,yes,2012.0,24999.0,sedan,Diesel,Mercedes-Benz,C-Class
93.0,2.7,yes,2011.0,23300.0,crossover,Other,Toyota,Venza
124.0,4.0,yes,2006.0,14900.0,crossover,Petrol,Toyota,Fortuner
184.0,2.7,yes,2010.0,22800.0,sedan,Diesel,Audi,A6
137.0,3.0,yes,2011.0,35500.0,sedan,Diesel,Mercedes-Benz,E-Class
280.0,2.8,yes,2006.0,15000.0,other,Diesel,Volkswagen,LT
132.0,1.6,yes,2008.0,8650.0,sedan,Petrol,Toyota,Corolla
96.0,2.5,yes,2011.0,22400.0,crossover,Diesel,Mitsubishi,Pajero Sport
123.0,2.0,yes,2009.0,10400.0,sedan,Petrol,Mitsubishi,Lancer X
2.0,5.5,yes,2016.0,195000.0,crossover,Petrol,Mercedes-Benz,GLS 63
198.0,4.2,yes,2005.0,10500.0,vagon,Gas,Audi,A6 Allroad
68.0,1.5,yes,2011.0,11900.0,crossover,Diesel,Renault,Duster
17.0,2.0,yes,2013.0,36900.0,sedan,Petrol,BMW,520
170.0,3.0,yes,2006.0,24500.0,crossover,Diesel,BMW,X5
400.0,2.4,yes,1999.0,4700.0,van,Diesel,Volkswagen,T4 (Transporter)
30.0,1.6,yes,2013.0,18100.0,hatch,Petrol,Toyota,Auris
47.0,4.6,yes,2013.0,115000.0,sedan,Petrol,Mercedes-Benz,S 500
217.0,3.2,yes,2002.0,10900.0,sedan,Diesel,Mercedes-Benz,E-Class
280.0,3.0,yes,2001.0,7000.0,sedan,Petrol,BMW,530
20.0,3.0,yes,2015.0,19418.746935058713,sedan,Diesel,Mercedes-Benz,S 350
161.0,2.0,yes,2008.0,9999.0,vagon,Diesel,Volkswagen,Passat B6
160.0,2.5,yes,2008.0,12300.0,other,Diesel,Mitsubishi,L 200
0.0,3.0,yes,2016.0,67622.55,crossover,Diesel,Volkswagen,Touareg
45.0,2.0,yes,2013.0,18900.0,other,Diesel,Volkswagen,Passat B7
248.0,1.8,yes,2002.0,6999.0,sedan,Petrol,Volkswagen,Passat B5
261.0,1.8,yes,2003.0,10250.0,sedan,Petrol,Mercedes-Benz,E-Class
286.0,1.6,yes,2000.0,3500.0,sedan,Petrol,Toyota,Corolla
250.0,3.0,no,2006.0,13500.0,crossover,Diesel,BMW,X5
328.0,2.5,no,1996.0,2450.0,sedan,Diesel,BMW,525
180.0,2.5,yes,2004.0,7500.0,van,Diesel,Volkswagen,T5 (Transporter)
263.0,2.0,no,2007.0,4900.0,vagon,Diesel,Volkswagen,Passat B6
242.0,2.79073420738975,no,2004.0,4600.0,vagon,Diesel,Audi,A6
248.0,2.0,yes,1996.0,5000.0,vagon,Gas,Mercedes-Benz,E-Class
235.0,3.0,yes,2009.0,29900.0,crossover,Diesel,BMW,X5
110.0,1.4,yes,2012.0,7000.0,sedan,Petrol,Renault,Symbol
1.0,1.5,yes,2010.0,11800.0,sedan,Gas,Mitsubishi,Lancer X
223.0,2.2,yes,2009.0,16500.0,van,Diesel,Mercedes-Benz,Vito
147.0,2.2,no,2001.0,5300.0,sedan,Gas,BMW,320
200.0,2.2,yes,2004.0,7200.0,van,Diesel,Mercedes-Benz,Vito
230.0,1.9,yes,2008.0,8500.0,van,Diesel,Volkswagen,Caddy
180.0,3.0,yes,2011.0,39000.0,crossover,Diesel,BMW,X5
270.0,1.9,yes,2000.0,1850.0,vagon,Diesel,Volkswagen,Passat B5
75.0,3.0,yes,2011.0,36100.0,sedan,Diesel,Audi,A7
330.0,2.0,yes,1993.0,3149.25,hatch,Gas,Mitsubishi,Galant
159.0,1.5,yes,2007.0,5800.0,van,Diesel,Renault,Kangoo
370.0,2.0,yes,1997.0,6700.0,sedan,Petrol,BMW,320
0.0,1.5,yes,2016.0,18988.13,crossover,Diesel,Renault,Duster
128.0,2.79073420738975,yes,2007.0,6300.0,sedan,Petrol,Mitsubishi,Colt
425.0,2.79073420738975,yes,1996.0,7500.0,sedan,Gas,BMW,535
0.0,1.6,yes,2016.0,28660.0,van,Diesel,Volkswagen,Caddy
210.0,2.0,no,1999.0,2999.0,sedan,Other,BMW,320
1.0,2.0,yes,2016.0,64500.0,crossover,Diesel,BMW,X5
135.0,2.0,yes,2007.0,21500.0,crossover,Gas,Toyota,Land Cruiser Prado
10.0,3.0,yes,2015.0,85555.0,sedan,Diesel,BMW,640
108.0,1.6,yes,2013.0,8650.0,van,Diesel,Volkswagen,Caddy
1.0,3.0,yes,2000.0,10600.0,sedan,Diesel,BMW,530
109.0,1.3,yes,2007.0,6900.0,hatch,Gas,Toyota,Yaris
248.0,2.0,no,1999.0,2900.0,other,Petrol,Mercedes-Benz,CLK 200
185.0,2.2,yes,2012.0,12250.0,other,Diesel,Mercedes-Benz,Vito
101.0,2.5,yes,2007.0,21700.0,crossover,Gas,BMW,X3
320.0,2.2,no,1998.0,2000.0,sedan,Diesel,Mercedes-Benz,E-Class
284.0,2.5,yes,2004.0,9900.0,vagon,Diesel,Audi,A6
240.0,2.2,yes,2001.0,5850.0,van,Diesel,Mercedes-Benz,Vito
204.0,1.4,yes,2005.0,8200.0,vagon,Diesel,Toyota,Corolla
381.0,2.5,yes,2000.0,19418.746935058713,sedan,Diesel,Volkswagen,T4 (Transporter)
200.0,1.5,yes,2008.0,7300.0,vagon,Diesel,Renault,Megane
145.0,2.0,yes,2007.0,8000.0,sedan,Gas,Mitsubishi,Lancer
184.0,1.5,yes,2012.0,6600.0,van,Diesel,Renault,Kangoo
164.0,1.8,yes,2012.0,22500.0,sedan,Gas,Mercedes-Benz,E-Class
196.0,2.2,yes,2012.0,13200.0,other,Other,Mercedes-Benz,Sprinter 313
300.0,1.4,yes,2000.0,1200.0,other,Gas,Volkswagen,Caddy
264.0,2.5,yes,2003.0,8900.0,van,Diesel,Volkswagen,T4 (Transporter)
163.0,2.0,yes,2008.0,9200.0,sedan,Petrol,Mitsubishi,Lancer X
154.0,2.5,yes,2006.0,10200.0,sedan,Petrol,Mercedes-Benz,C-Class
121.0,2.5,yes,1986.0,2700.0,sedan,Diesel,Mercedes-Benz,E-Class
246.0,6.0,yes,1997.0,9500.0,sedan,Petrol,Mercedes-Benz,S 600
84.0,3.2,yes,2012.0,26850.0,crossover,Diesel,Mitsubishi,Pajero Wagon
183.0,4.2,yes,2007.0,21900.0,crossover,Petrol,Audi,Q7
250.0,1.4,no,1998.0,1700.0,hatch,Petrol,Volkswagen,Polo
0.0,2.2,yes,2016.0,19418.746935058713,crossover,Diesel,Mercedes-Benz,GLC-Class
49.0,4.5,yes,2014.0,19418.746935058713,crossover,Diesel,Toyota,Land Cruiser 200
225.0,1.4,yes,2000.0,6500.0,hatch,Petrol,Volkswagen,Golf IV
85.0,2.79073420738975,yes,2006.0,10600.0,crossover,Gas,Mitsubishi,Outlander
34.0,1.5,yes,2013.0,5000.0,vagon,Diesel,Renault,Logan
74.0,2.0,yes,2014.0,38000.0,sedan,Diesel,BMW,520
140.0,1.8,yes,2008.0,9599.0,sedan,Petrol,Volkswagen,Passat B6
230.0,1.8,yes,2006.0,10800.0,other,Petrol,Mercedes-Benz,C-Class
105.0,2.0,yes,2011.0,18800.0,crossover,Gas,Toyota,Rav 4
133.0,1.5,yes,2008.0,7650.0,sedan,Gas,Mitsubishi,Lancer
125.0,2.0,yes,2003.0,6300.0,vagon,Petrol,Renault,Laguna
75.0,1.9,no,1998.0,5000.0,other,Petrol,BMW,Z3
107.0,3.5,yes,2011.0,28500.0,crossover,Gas,Toyota,Highlander
193.0,3.6,yes,2003.0,13000.0,sedan,Petrol,BMW,735
157.0,2.7,yes,2007.0,16999.0,crossover,Gas,Toyota,Land Cruiser Prado
160.0,3.0,yes,2011.0,34500.0,other,Diesel,BMW,X5
204.0,2.0,yes,2007.0,10900.0,vagon,Diesel,Volkswagen,Passat B6
121.0,3.8,yes,2008.0,18999.0,crossover,Gas,Mitsubishi,Pajero Wagon
350.0,3.0,yes,2001.0,9800.0,sedan,Diesel,BMW,530
298.0,1.8,yes,1998.0,4300.0,vagon,Petrol,Volkswagen,Golf III
260.0,2.5,no,2003.0,3900.0,vagon,Diesel,Audi,A6
154.0,2.0,yes,2013.0,13499.0,van,Diesel,Volkswagen,T5 (Transporter)
127.0,2.8,yes,2010.0,19990.0,sedan,Petrol,Audi,A6
260.0,2.2,no,2005.0,3400.0,van,Diesel,Renault,Espace
157.0,3.5,yes,2011.0,27800.0,sedan,Petrol,Toyota,Camry
320.0,1.6,yes,1989.0,2300.0,hatch,Gas,Volkswagen,Golf II
630.0,2.79073420738975,yes,2010.0,30500.0,sedan,Petrol,BMW,523
151.0,1.5,yes,2012.0,7650.0,van,Diesel,Renault,Kangoo
220.0,1.9,yes,2008.0,10000.0,van,Diesel,Volkswagen,Caddy
130.0,1.6,yes,2008.0,9700.0,vagon,Gas,Volkswagen,Golf Variant
320.0,19.0,no,1996.0,1950.0,sedan,Other,Audi,A4
270.0,2.5,no,2000.0,3800.0,sedan,Diesel,Audi,A6
115.0,4.0,yes,2008.0,26900.0,crossover,Gas,Toyota,Land Cruiser Prado
35.0,3.0,yes,2008.0,19418.746935058713,other,Petrol,BMW,630
205.0,2.4,yes,2006.0,12600.0,sedan,Gas,Toyota,Camry
158.0,2.0,yes,2012.0,14899.0,van,Diesel,Volkswagen,T5 (Transporter)
252.0,1.5,yes,2007.0,4999.0,vagon,Diesel,Renault,Kangoo
40.0,4.0,yes,2012.0,57777.0,other,Diesel,BMW,X6
167.0,1.4,yes,2011.0,12350.0,van,Petrol,Volkswagen,Touran
177.0,2.7,yes,2003.0,7999.0,sedan,Gas,Audi,A6
200.0,4.8,yes,2007.0,21600.0,crossover,Other,BMW,X5
67.0,1.5,yes,2009.0,8000.0,sedan,Petrol,Mitsubishi,Lancer X
1.0,1.4,yes,1998.0,6799.0,hatch,Gas,Volkswagen,Golf IV
0.0,2.5,yes,2016.0,25749.75,sedan,Petrol,Toyota,Camry
198.0,1.9,yes,2004.0,8899.0,vagon,Other,Volkswagen,Passat B5
162.0,5.5,yes,2007.0,26800.0,sedan,Petrol,Mercedes-Benz,S 500
128.0,4.7,yes,2004.0,25555.0,crossover,Gas,Toyota,Land Cruiser 100
112.0,3.2,yes,2010.0,25000.0,crossover,Petrol,Audi,Q5
194.0,2.0,yes,2012.0,15800.0,van,Diesel,Volkswagen,T5 (Transporter)
200.0,2.0,no,1999.0,3150.0,sedan,Diesel,BMW,320
157.0,2.4,yes,2007.0,12300.0,sedan,Gas,Toyota,Camry
45.0,3.5,yes,2015.0,45500.0,crossover,Petrol,Toyota,Highlander
406.0,2.5,yes,2004.0,6500.0,other,Diesel,Renault,Master
95.0,2.0,yes,2011.0,18999.0,crossover,Petrol,Toyota,Rav 4
260.0,2.2,yes,2001.0,8500.0,sedan,Gas,BMW,520
350.0,2.2,yes,2004.0,8500.0,van,Diesel,Mercedes-Benz,Sprinter 211
126.0,4.0,no,2011.0,13500.0,crossover,Petrol,Toyota,Land Cruiser Prado
180.0,1.9,no,2003.0,2200.0,sedan,Diesel,Volkswagen,Passat B5
125.0,2.0,yes,2011.0,18500.0,vagon,Diesel,Volkswagen,Passat B7
150.0,2.7,yes,2005.0,8420.0,other,Gas,Toyota,Tacoma
144.0,2.0,yes,2010.0,17500.0,vagon,Diesel,Audi,A4
158.0,2.0,yes,2003.0,9000.0,sedan,Gas,Audi,A4
238.0,1.6,yes,1994.0,4400.0,hatch,Petrol,Volkswagen,Golf III
0.0,3.0,yes,2016.0,19418.746935058713,crossover,Diesel,BMW,X5
200.0,2.2,yes,2002.0,7500.0,van,Diesel,Renault,Espace
87.0,2.4,yes,2010.0,17950.0,sedan,Petrol,Toyota,Camry
23.0,3.0,yes,2013.0,51500.0,crossover,Petrol,BMW,X6
165.0,3.0,yes,2007.0,10800.0,crossover,Gas,Mitsubishi,Pajero Sport
11.0,1.4,yes,2016.0,33700.0,van,Petrol,Volkswagen,Touran
158.0,2.5,yes,2007.0,17000.0,crossover,Diesel,Volkswagen,Touareg
1.0,4.2,yes,2004.0,11200.0,crossover,Petrol,Volkswagen,Touareg
140.0,3.0,no,2000.0,4500.0,sedan,Diesel,BMW,530
0.0,2.8,yes,2016.0,43999.0,other,Diesel,Toyota,Hilux
180.0,4.2,yes,2012.0,39800.0,sedan,Other,Audi,A8
272.0,2.8,yes,1996.0,6500.0,sedan,Petrol,BMW,328
196.0,2.0,yes,2011.0,18700.0,vagon,Diesel,Volkswagen,Passat B7
75.0,2.0,yes,2013.0,38500.0,vagon,Diesel,Audi,Q3
241.0,2.0,yes,1998.0,8200.0,sedan,Petrol,BMW,320
240.0,2.0,yes,2002.0,7500.0,vagon,Petrol,Audi,A4
95.0,2.4,yes,2007.0,11550.0,sedan,Petrol,Toyota,Camry
30.0,1.6,yes,2014.0,39500.0,sedan,Petrol,Mercedes-Benz,C-Class
161.0,4.2,no,2004.0,6200.0,sedan,Gas,Volkswagen,Phaeton
308.0,4.6,yes,2003.0,17200.0,crossover,Gas,BMW,X5
280.0,2.5,no,1997.0,2900.0,sedan,Diesel,BMW,525
169.0,2.3,yes,2013.0,14600.0,other,Diesel,Renault,Master
110.0,4.4,yes,2010.0,34900.0,crossover,Petrol,BMW,X6
0.0,4.5,yes,2015.0,164500.0,crossover,Diesel,Toyota,Land Cruiser 200
1.0,3.0,yes,2016.0,19418.746935058713,crossover,Diesel,Audi,A6 Allroad
136.0,2.79073420738975,yes,2008.0,15299.0,other,Petrol,BMW,523
170.0,2.2,no,2001.0,7000.0,other,Petrol,Mercedes-Benz,CLK 220
255.0,3.0,yes,2008.0,32000.0,van,Diesel,Mercedes-Benz,Sprinter 318
168.0,1.5,yes,2005.0,7500.0,vagon,Diesel,Renault,Grand Scenic
217.0,2.5,yes,2005.0,9000.0,other,Diesel,Volkswagen,T5 (Transporter)
180.0,1.6,yes,2004.0,7000.0,sedan,Gas,Mitsubishi,Lancer
0.0,5.5,yes,2016.0,199999.0,crossover,Petrol,Mercedes-Benz,GLS 63
234.0,2.5,no,2000.0,2700.0,sedan,Other,Audi,A6
165.0,2.0,yes,2012.0,10950.0,van,Diesel,Volkswagen,Caddy
120.0,3.5,yes,2008.0,15500.0,sedan,Petrol,Toyota,Camry
210.0,5.0,yes,1997.0,8700.0,sedan,Petrol,Mercedes-Benz,S 500
200.0,2.2,yes,2000.0,6000.0,van,Diesel,Mercedes-Benz,Vito
135.0,3.0,yes,2008.0,16950.0,crossover,Gas,Mitsubishi,Pajero Wagon
400.0,3.0,yes,1997.0,15000.0,crossover,Diesel,Mercedes-Benz,Sprinter 212
102.0,2.5,yes,2013.0,26500.0,crossover,Diesel,Toyota,Hilux
400.0,2.2,no,2002.0,3100.0,vagon,Diesel,Mercedes-Benz,C-Class
90.0,4.5,yes,2012.0,59900.0,crossover,Diesel,Toyota,Land Cruiser 200
3.0,4.2,yes,2013.0,63000.0,crossover,Diesel,Toyota,Land Cruiser 76
218.0,3.0,yes,2006.0,19800.0,crossover,Diesel,Mercedes-Benz,ML 280
110.0,1.9,yes,2009.0,13000.0,van,Diesel,Volkswagen,T5 (Transporter)
130.0,2.4,yes,2006.0,12200.0,sedan,Petrol,Audi,A6
170.0,1.3,yes,2006.0,5700.0,other,Petrol,Mitsubishi,Colt
370.0,2.5,no,1998.0,2550.0,sedan,Diesel,Audi,A6
144.0,3.5,yes,2007.0,13500.0,sedan,Gas,Toyota,Camry
183.0,2.0,yes,2012.0,10200.0,van,Diesel,Renault,Trafic
161.0,1.8,yes,2001.0,13000.0,other,Gas,Audi,TT
210.0,5.0,yes,2004.0,10500.0,sedan,Diesel,Volkswagen,Phaeton
315.0,2.5,no,1998.0,3100.0,sedan,Diesel,BMW,525
221.0,4.4,yes,2004.0,9400.0,sedan,Gas,BMW,745
206.0,2.5,yes,2003.0,10000.0,sedan,Diesel,Audi,A6
270.0,2.0,yes,1998.0,4200.0,sedan,Gas,Mitsubishi,Galant
131.0,1.6,yes,2009.0,7500.0,sedan,Petrol,Renault,Megane
12.0,1.8,yes,2012.0,38600.0,other,Petrol,Mercedes-Benz,E-Class
140.0,1.6,yes,2008.0,8900.0,hatch,Petrol,Toyota,Auris
113.0,15.0,yes,2006.0,4800.0,van,Diesel,Renault,Kangoo
270.0,4.2,yes,1994.0,24000.0,crossover,Diesel,Toyota,Land Cruiser 80
75.0,6.3,yes,2009.0,51500.0,other,Petrol,Mercedes-Benz,CL 63 AMG
270.0,3.2,no,2001.0,5100.0,sedan,Diesel,Mercedes-Benz,S 320
60.0,1.6,yes,2007.0,4999.0,sedan,Petrol,Mitsubishi,Lancer
162.0,2.79073420738975,yes,2007.0,6666.0,sedan,Petrol,Mitsubishi,Lancer
125.0,2.0,yes,2008.0,9450.0,sedan,Gas,Mitsubishi,Lancer X
215.0,2.5,no,2002.0,3850.0,vagon,Diesel,Audi,A6
170.0,1.5,no,2013.0,7800.0,vagon,Diesel,Renault,Megane
80.0,3.0,yes,2013.0,49700.0,crossover,Diesel,Audi,Q7
78.0,2.4,yes,2006.0,9000.0,sedan,Gas,Mitsubishi,Galant
95.0,2.0,yes,2011.0,18990.0,crossover,Petrol,Toyota,Rav 4
102.0,1.6,yes,2007.0,7200.0,sedan,Petrol,Mitsubishi,Lancer
1.0,2.79073420738975,yes,2016.0,117000.0,crossover,Other,BMW,X6 M
112.0,2.0,yes,2011.0,11900.0,other,Diesel,Volkswagen,T6 (Transporter)
287.0,1.3,yes,1995.0,2800.0,sedan,Petrol,Toyota,Corolla
272.0,1.9,no,1998.0,2200.0,sedan,Diesel,Volkswagen,Passat B5
170.0,3.8,yes,2008.0,17500.0,crossover,Gas,Mitsubishi,Pajero Wagon
79.0,4.2,yes,2007.0,49900.0,other,Petrol,Audi,R8
238.0,2.5,yes,2002.0,8650.0,van,Diesel,Volkswagen,T4 (Transporter)
205.0,1.8,yes,2003.0,8800.0,sedan,Petrol,Audi,A4
0.0,2.2,yes,2016.0,69999.0,crossover,Diesel,Mercedes-Benz,GLE-Class
103.0,1.4,yes,2012.0,8910.53,hatch,Petrol,Volkswagen,Polo
165.0,2.7,yes,2005.0,15500.0,crossover,Gas,Toyota,Land Cruiser Prado
175.0,3.6,yes,2007.0,19500.0,crossover,Petrol,Audi,Q7
21.0,2.5,yes,2015.0,27700.0,sedan,Petrol,Toyota,Camry
255.0,1.9,yes,2004.0,9600.0,van,Diesel,Volkswagen,T5 (Transporter)
176.0,3.0,yes,2002.0,12500.0,crossover,Gas,BMW,X5
260.0,2.5,no,2002.0,4799.0,vagon,Diesel,Audi,A6 Allroad
70.0,2.5,yes,2012.0,20900.0,sedan,Petrol,Toyota,Camry
203.0,2.8,yes,2008.0,14900.0,sedan,Petrol,Audi,A6
164.0,1.4,yes,2012.0,12750.0,hatch,Diesel,Toyota,Auris
243.0,2.0,no,2006.0,5900.0,hatch,Petrol,BMW,116
400.0,2.9,yes,1997.0,2700.0,sedan,Diesel,Mercedes-Benz,E-Class
400.0,2.6,yes,1996.0,4700.0,sedan,Petrol,Audi,A6
0.0,2.79073420738975,yes,2003.0,9500.0,other,Other,Audi,A6
64.0,4.4,yes,2012.0,77000.0,other,Petrol,BMW,M6
250.0,1.9,yes,2005.0,5900.0,van,Diesel,Renault,Trafic
67.0,1.8,yes,2012.0,24000.0,sedan,Petrol,Volkswagen,Passat CC
151.0,2.0,yes,2010.0,18400.0,vagon,Diesel,Audi,A4
74.0,6.3,yes,2010.0,56800.0,sedan,Petrol,Mercedes-Benz,S 63 AMG
50.0,1.6,yes,2012.0,8000.0,hatch,Petrol,Renault,Sandero
382.0,2.0,yes,1994.0,5000.0,sedan,Petrol,Mercedes-Benz,E-Class
98.0,2.0,yes,2009.0,9900.0,sedan,Petrol,Mitsubishi,Lancer X
111.0,2.5,yes,2009.0,18900.0,other,Petrol,Mercedes-Benz,C-Class
139.0,4.0,yes,2005.0,20500.0,crossover,Gas,Toyota,Land Cruiser Prado
232.0,1.6,no,2001.0,2500.0,vagon,Petrol,Volkswagen,Golf IV
179.0,1.5,yes,2010.0,9000.0,vagon,Diesel,Renault,Megane
100.0,1.6,yes,2008.0,7700.0,sedan,Gas,Renault,Megane
54.0,2.8,yes,2011.0,32300.0,hatch,Petrol,Audi,A6
42.0,2.2,yes,2014.0,72700.0,van,Diesel,Mercedes-Benz,V 250
246.0,1.4,yes,2005.0,6200.0,sedan,Petrol,Renault,Megane
400.0,2.0,yes,1992.0,4000.0,sedan,Petrol,Audi,100
43.0,1.3,yes,2014.0,9003.15,sedan,Petrol,Toyota,Corolla
195.0,3.2,yes,1999.0,14900.0,other,Gas,Mercedes-Benz,CLK 320
