instant	cnt	yr	hum	mnth	hr	holiday	weekday	season	weathersit	temp	atemp	windspeed	casual	registered	workingday	dteday
208.0	15.0	0	0.46	1.0	22.0	0	0.0	1.0	1.0	0.14	0.1212	0.2985	5.0	10.0	0	2011-01-09
209.0	6.0	0	0.5	1.0	23.0	0	0.0	1.0	1.0	0.12	0.1364	0.194	0.0	6.0	0	2011-01-09
210.0	5.0	0	0.5	1.0	0.0	0	1.0	1.0	1.0	0.12	0.1212	0.2836	2.0	3.0	1	2011-01-10
211.0	1.0	0	0.5	1.0	1.0	0	1.0	1.0	1.0	0.12	0.1212	0.2836	1.0	0.0	1	2011-01-10
212.0	3.0	0	0.5	1.0	2.0	0	1.0	1.0	1.0	0.12	0.1212	0.2239	0.0	3.0	1	2011-01-10
213.0	1.0	0	0.5	1.0	3.0	0	1.0	1.0	1.0	0.12	0.1212	0.2239	0.0	1.0	1	2011-01-10
214.0	3.0	0	0.54	1.0	4.0	0	1.0	1.0	1.0	0.1	0.1212	0.1343	1.0	2.0	1	2011-01-10
215.0	3.0	0	0.54	1.0	5.0	0	1.0	1.0	1.0	0.1	0.1061	0.2537	0.0	3.0	1	2011-01-10
216.0	31.0	0	0.5	1.0	6.0	0	1.0	1.0	1.0	0.12	0.1212	0.2836	0.0	31.0	1	2011-01-10
217.0	77.0	0	0.5	1.0	7.0	0	1.0	1.0	1.0	0.12	0.1212	0.2239	2.0	75.0	1	2011-01-10
218.0	188.0	0	0.5	1.0	8.0	0	1.0	1.0	2.0	0.12	0.1212	0.2836	4.0	184.0	1	2011-01-10
219.0	94.0	0	0.5	1.0	9.0	0	1.0	1.0	2.0	0.14	0.1212	0.2537	2.0	92.0	1	2011-01-10
220.0	31.0	0	0.5	1.0	10.0	0	1.0	1.0	2.0	0.14	0.1212	0.2985	0.0	31.0	1	2011-01-10
221.0	30.0	0	0.47	1.0	11.0	0	1.0	1.0	2.0	0.16	0.1364	0.2836	2.0	28.0	1	2011-01-10
222.0	52.0	0	0.4	1.0	12.0	0	1.0	1.0	2.0	0.2	0.1818	0.2836	5.0	47.0	1	2011-01-10
223.0	54.0	0	0.4	1.0	13.0	0	1.0	1.0	2.0	0.2	0.1818	0.2836	4.0	50.0	1	2011-01-10
224.0	47.0	0	0.4	1.0	14.0	0	1.0	1.0	2.0	0.2	0.197	0.2239	0.0	47.0	1	2011-01-10
225.0	45.0	0	0.4	1.0	15.0	0	1.0	1.0	2.0	0.2	0.197	0.2239	2.0	43.0	1	2011-01-10
226.0	74.0	0	0.4	1.0	16.0	0	1.0	1.0	1.0	0.2	0.2121	0.1343	4.0	70.0	1	2011-01-10
227.0	178.0	0	0.4	1.0	17.0	0	1.0	1.0	1.0	0.2	0.2273	0.1045	4.0	174.0	1	2011-01-10
228.0	155.0	0	0.4	1.0	18.0	0	1.0	1.0	1.0	0.2	0.197	0.2239	1.0	154.0	1	2011-01-10
229.0	95.0	0	0.47	1.0	19.0	0	1.0	1.0	1.0	0.16	0.1667	0.1642	3.0	92.0	1	2011-01-10
230.0	74.0	0	0.5	1.0	20.0	0	1.0	1.0	1.0	0.16	0.1667	0.1642	1.0	73.0	1	2011-01-10
231.0	38.0	0	0.59	1.0	21.0	0	1.0	1.0	1.0	0.14	0.1364	0.194	1.0	37.0	1	2011-01-10
232.0	24.0	0	0.59	1.0	22.0	0	1.0	1.0	1.0	0.14	0.1515	0.1642	2.0	22.0	1	2011-01-10
233.0	18.0	0	0.59	1.0	23.0	0	1.0	1.0	1.0	0.14	0.1515	0.1642	0.0	18.0	1	2011-01-10
234.0	12.0	0	0.59	1.0	0.0	0	2.0	1.0	1.0	0.14	0.1667	0.1045	2.0	10.0	1	2011-01-11
235.0	3.0	0	0.59	1.0	1.0	0	2.0	1.0	1.0	0.14	0.1515	0.1642	0.0	3.0	1	2011-01-11
236.0	3.0	0	0.55	1.0	2.0	0	2.0	1.0	2.0	0.16	0.1515	0.194	0.0	3.0	1	2011-01-11
237.0	6.0	0	0.55	1.0	5.0	0	2.0	1.0	2.0	0.16	0.1818	0.1343	0.0	6.0	1	2011-01-11
238.0	27.0	0	0.55	1.0	6.0	0	2.0	1.0	2.0	0.16	0.1818	0.1343	0.0	27.0	1	2011-01-11
239.0	99.0	0	0.55	1.0	7.0	0	2.0	1.0	2.0	0.16	0.2273	0.0	2.0	97.0	1	2011-01-11
240.0	217.0	0	0.51	1.0	8.0	0	2.0	1.0	2.0	0.18	0.2121	0.0896	3.0	214.0	1	2011-01-11
241.0	130.0	0	0.51	1.0	9.0	0	2.0	1.0	2.0	0.18	0.197	0.1642	3.0	127.0	1	2011-01-11
242.0	54.0	0	0.51	1.0	10.0	0	2.0	1.0	2.0	0.2	0.2121	0.1642	3.0	51.0	1	2011-01-11
243.0	35.0	0	0.47	1.0	11.0	0	2.0	1.0	2.0	0.2	0.2121	0.1343	4.0	31.0	1	2011-01-11
244.0	57.0	0	0.51	1.0	12.0	0	2.0	1.0	2.0	0.2	0.2273	0.1045	2.0	55.0	1	2011-01-11
245.0	52.0	0	0.59	1.0	13.0	0	2.0	1.0	2.0	0.2	0.2273	0.0896	6.0	46.0	1	2011-01-11
246.0	63.0	0	0.59	1.0	14.0	0	2.0	1.0	2.0	0.2	0.2273	0.0896	3.0	60.0	1	2011-01-11
247.0	47.0	0	0.8	1.0	15.0	0	2.0	1.0	2.0	0.16	0.197	0.0896	2.0	45.0	1	2011-01-11
248.0	76.0	0	0.86	1.0	16.0	0	2.0	1.0	2.0	0.16	0.1515	0.2239	4.0	72.0	1	2011-01-11
249.0	136.0	0	0.86	1.0	17.0	0	2.0	1.0	2.0	0.16	0.1515	0.2239	6.0	130.0	1	2011-01-11
250.0	95.0	0	0.93	1.0	18.0	0	2.0	1.0	3.0	0.16	0.1818	0.1045	1.0	94.0	1	2011-01-11
251.0	51.0	0	0.93	1.0	19.0	0	2.0	1.0	3.0	0.16	0.2273	0.0	0.0	51.0	1	2011-01-11
252.0	32.0	0	0.93	1.0	20.0	0	2.0	1.0	3.0	0.16	0.1515	0.194	0.0	32.0	1	2011-01-11
253.0	20.0	0	0.86	1.0	21.0	0	2.0	1.0	3.0	0.16	0.197	0.0896	0.0	20.0	1	2011-01-11
254.0	29.0	0	0.93	1.0	22.0	0	2.0	1.0	3.0	0.16	0.1818	0.1045	1.0	28.0	1	2011-01-11
255.0	19.0	0	0.93	1.0	23.0	0	2.0	1.0	3.0	0.16	0.197	0.0896	1.0	18.0	1	2011-01-11
256.0	7.0	0	0.86	1.0	0.0	0	3.0	1.0	2.0	0.16	0.197	0.0896	0.0	7.0	1	2011-01-12
257.0	6.0	0	0.86	1.0	1.0	0	3.0	1.0	2.0	0.16	0.1818	0.1045	0.0	6.0	1	2011-01-12
258.0	1.0	0	0.86	1.0	2.0	0	3.0	1.0	1.0	0.14	0.1515	0.1343	0.0	1.0	1	2011-01-12
259.0	5.0	0	0.86	1.0	5.0	0	3.0	1.0	1.0	0.14	0.1515	0.1642	0.0	5.0	1	2011-01-12
260.0	16.0	0	0.93	1.0	6.0	0	3.0	1.0	1.0	0.12	0.1515	0.1343	0.0	16.0	1	2011-01-12
261.0	54.0	0	0.69	1.0	7.0	0	3.0	1.0	1.0	0.14	0.1515	0.1343	0.0	54.0	1	2011-01-12
262.0	128.0	0	0.59	1.0	8.0	0	3.0	1.0	1.0	0.16	0.1667	0.1642	3.0	125.0	1	2011-01-12
263.0	81.0	0	0.59	1.0	9.0	0	3.0	1.0	1.0	0.16	0.1364	0.3284	3.0	78.0	1	2011-01-12
264.0	39.0	0	0.55	1.0	10.0	0	3.0	1.0	1.0	0.18	0.1818	0.2239	0.0	39.0	1	2011-01-12
265.0	35.0	0	0.51	1.0	11.0	0	3.0	1.0	1.0	0.2	0.1818	0.3881	3.0	32.0	1	2011-01-12
266.0	55.0	0	0.47	1.0	12.0	0	3.0	1.0	1.0	0.2	0.1515	0.5821	3.0	52.0	1	2011-01-12
267.0	49.0	0	0.44	1.0	13.0	0	3.0	1.0	1.0	0.22	0.197	0.3582	0.0	49.0	1	2011-01-12
268.0	44.0	0	0.47	1.0	14.0	0	3.0	1.0	1.0	0.2	0.1818	0.3284	0.0	44.0	1	2011-01-12
269.0	49.0	0	0.47	1.0	15.0	0	3.0	1.0	1.0	0.2	0.1667	0.4179	1.0	48.0	1	2011-01-12
270.0	68.0	0	0.44	1.0	16.0	0	3.0	1.0	1.0	0.22	0.197	0.3284	5.0	63.0	1	2011-01-12
271.0	139.0	0	0.47	1.0	17.0	0	3.0	1.0	1.0	0.2	0.1818	0.3582	0.0	139.0	1	2011-01-12
272.0	137.0	0	0.47	1.0	18.0	0	3.0	1.0	1.0	0.2	0.1515	0.5224	2.0	135.0	1	2011-01-12
273.0	83.0	0	0.47	1.0	19.0	0	3.0	1.0	1.0	0.18	0.1515	0.4179	1.0	82.0	1	2011-01-12
274.0	56.0	0	0.5	1.0	20.0	0	3.0	1.0	1.0	0.16	0.1364	0.3284	2.0	54.0	1	2011-01-12
275.0	57.0	0	0.55	1.0	21.0	0	3.0	1.0	1.0	0.16	0.1364	0.3284	0.0	57.0	1	2011-01-12
276.0	33.0	0	0.55	1.0	22.0	0	3.0	1.0	1.0	0.16	0.1212	0.4478	1.0	32.0	1	2011-01-12
277.0	20.0	0	0.59	1.0	23.0	0	3.0	1.0	1.0	0.14	0.1061	0.4179	1.0	19.0	1	2011-01-12
278.0	7.0	0	0.59	1.0	0.0	0	4.0	1.0	1.0	0.14	0.1212	0.2836	1.0	6.0	1	2011-01-13
279.0	2.0	0	0.5	1.0	1.0	0	4.0	1.0	1.0	0.14	0.1212	0.2836	0.0	2.0	1	2011-01-13
280.0	2.0	0	0.5	1.0	2.0	0	4.0	1.0	1.0	0.14	0.1212	0.3582	0.0	2.0	1	2011-01-13
281.0	3.0	0	0.5	1.0	3.0	0	4.0	1.0	1.0	0.14	0.1212	0.3284	0.0	3.0	1	2011-01-13
282.0	4.0	0	0.5	1.0	4.0	0	4.0	1.0	1.0	0.14	0.1212	0.2537	0.0	4.0	1	2011-01-13
283.0	3.0	0	0.5	1.0	5.0	0	4.0	1.0	1.0	0.14	0.1212	0.2985	0.0	3.0	1	2011-01-13
284.0	28.0	0	0.54	1.0	6.0	0	4.0	1.0	1.0	0.12	0.1515	0.1343	0.0	28.0	1	2011-01-13
285.0	72.0	0	0.54	1.0	7.0	0	4.0	1.0	1.0	0.12	0.1515	0.1343	0.0	72.0	1	2011-01-13
286.0	202.0	0	0.5	1.0	8.0	0	4.0	1.0	1.0	0.14	0.1364	0.194	5.0	197.0	1	2011-01-13
287.0	139.0	0	0.5	1.0	9.0	0	4.0	1.0	1.0	0.14	0.1212	0.3284	2.0	137.0	1	2011-01-13
288.0	38.0	0	0.5	1.0	10.0	0	4.0	1.0	2.0	0.16	0.1364	0.3582	2.0	36.0	1	2011-01-13
289.0	37.0	0	0.44	1.0	11.0	0	4.0	1.0	2.0	0.2	0.1667	0.4478	4.0	33.0	1	2011-01-13
290.0	52.0	0	0.44	1.0	12.0	0	4.0	1.0	1.0	0.2	0.1667	0.4179	3.0	49.0	1	2011-01-13
291.0	83.0	0	0.41	1.0	13.0	0	4.0	1.0	1.0	0.22	0.197	0.4478	2.0	81.0	1	2011-01-13
292.0	42.0	0	0.41	1.0	14.0	0	4.0	1.0	1.0	0.22	0.197	0.3881	3.0	39.0	1	2011-01-13
293.0	60.0	0	0.38	1.0	15.0	0	4.0	1.0	1.0	0.24	0.2121	0.2985	5.0	55.0	1	2011-01-13
294.0	78.0	0	0.38	1.0	16.0	0	4.0	1.0	1.0	0.24	0.2121	0.3582	2.0	76.0	1	2011-01-13
295.0	162.0	0	0.4	1.0	17.0	0	4.0	1.0	1.0	0.2	0.1818	0.2836	4.0	158.0	1	2011-01-13
296.0	144.0	0	0.4	1.0	18.0	0	4.0	1.0	1.0	0.2	0.1818	0.3284	3.0	141.0	1	2011-01-13
297.0	99.0	0	0.47	1.0	19.0	0	4.0	1.0	1.0	0.16	0.1515	0.2537	1.0	98.0	1	2011-01-13
298.0	64.0	0	0.47	1.0	20.0	0	4.0	1.0	1.0	0.16	0.1515	0.2239	0.0	64.0	1	2011-01-13
299.0	40.0	0	0.46	1.0	21.0	0	4.0	1.0	1.0	0.14	0.1212	0.2985	0.0	40.0	1	2011-01-13
300.0	30.0	0	0.46	1.0	22.0	0	4.0	1.0	1.0	0.14	0.1212	0.3284	0.0	30.0	1	2011-01-13
301.0	15.0	0	0.5	1.0	23.0	0	4.0	1.0	1.0	0.12	0.1364	0.194	1.0	14.0	1	2011-01-13
302.0	14.0	0	0.5	1.0	0.0	0	5.0	1.0	1.0	0.12	0.1364	0.194	0.0	14.0	1	2011-01-14
303.0	5.0	0	0.54	1.0	1.0	0	5.0	1.0	1.0	0.1	0.1212	0.1642	0.0	5.0	1	2011-01-14
304.0	1.0	0	0.54	1.0	2.0	0	5.0	1.0	1.0	0.1	0.1212	0.1343	0.0	1.0	1	2011-01-14
305.0	1.0	0	0.54	1.0	3.0	0	5.0	1.0	1.0	0.1	0.1364	0.1045	0.0	1.0	1	2011-01-14
306.0	8.0	0	0.54	1.0	5.0	0	5.0	1.0	1.0	0.1	0.1364	0.0896	0.0	8.0	1	2011-01-14
307.0	17.0	0	0.54	1.0	6.0	0	5.0	1.0	1.0	0.1	0.1818	0.0	0.0	17.0	1	2011-01-14
308.0	70.0	0	0.74	1.0	7.0	0	5.0	1.0	1.0	0.1	0.1212	0.1642	0.0	70.0	1	2011-01-14
309.0	158.0	0	0.68	1.0	8.0	0	5.0	1.0	1.0	0.12	0.1667	0.0	2.0	156.0	1	2011-01-14
310.0	117.0	0	0.69	1.0	9.0	0	5.0	1.0	1.0	0.14	0.1515	0.1343	0.0	117.0	1	2011-01-14
311.0	44.0	0	0.55	1.0	10.0	0	5.0	1.0	1.0	0.18	0.1818	0.194	4.0	40.0	1	2011-01-14
312.0	53.0	0	0.51	1.0	11.0	0	5.0	1.0	1.0	0.18	0.1667	0.2836	6.0	47.0	1	2011-01-14
313.0	61.0	0	0.44	1.0	12.0	0	5.0	1.0	1.0	0.2	0.197	0.2537	2.0	59.0	1	2011-01-14
314.0	77.0	0	0.37	1.0	13.0	0	5.0	1.0	1.0	0.22	0.197	0.3881	4.0	73.0	1	2011-01-14
315.0	64.0	0	0.41	1.0	14.0	0	5.0	1.0	1.0	0.22	0.2121	0.2836	5.0	59.0	1	2011-01-14
316.0	68.0	0	0.38	1.0	15.0	0	5.0	1.0	1.0	0.24	0.2424	0.1642	9.0	59.0	1	2011-01-14
317.0	90.0	0	0.41	1.0	16.0	0	5.0	1.0	1.0	0.22	0.2424	0.1045	3.0	87.0	1	2011-01-14
318.0	159.0	0	0.41	1.0	17.0	0	5.0	1.0	1.0	0.22	0.2273	0.1642	4.0	155.0	1	2011-01-14
319.0	139.0	0	0.47	1.0	18.0	0	5.0	1.0	1.0	0.2	0.2576	0.0	5.0	134.0	1	2011-01-14
320.0	92.0	0	0.59	1.0	19.0	0	5.0	1.0	1.0	0.16	0.197	0.0896	3.0	89.0	1	2011-01-14
321.0	68.0	0	0.59	1.0	20.0	0	5.0	1.0	1.0	0.18	0.2424	0.0	0.0	68.0	1	2011-01-14
322.0	52.0	0	0.69	1.0	21.0	0	5.0	1.0	1.0	0.16	0.2273	0.0	4.0	48.0	1	2011-01-14
323.0	36.0	0	0.69	1.0	22.0	0	5.0	1.0	2.0	0.16	0.2273	0.0	2.0	34.0	1	2011-01-14
324.0	27.0	0	0.55	1.0	23.0	0	5.0	1.0	2.0	0.18	0.2424	0.0	1.0	26.0	1	2011-01-14
325.0	28.0	0	0.55	1.0	0.0	0	6.0	1.0	1.0	0.18	0.2424	0.0	3.0	25.0	0	2011-01-15
326.0	20.0	0	0.59	1.0	1.0	0	6.0	1.0	2.0	0.16	0.197	0.0896	2.0	18.0	0	2011-01-15
327.0	12.0	0	0.59	1.0	2.0	0	6.0	1.0	2.0	0.16	0.197	0.0896	0.0	12.0	0	2011-01-15
328.0	8.0	0	0.59	1.0	3.0	0	6.0	1.0	2.0	0.16	0.2273	0.0	1.0	7.0	0	2011-01-15
329.0	5.0	0	0.59	1.0	4.0	0	6.0	1.0	2.0	0.16	0.2273	0.0	0.0	5.0	0	2011-01-15
330.0	1.0	0	0.59	1.0	5.0	0	6.0	1.0	1.0	0.16	0.2273	0.0	0.0	1.0	0	2011-01-15
331.0	3.0	0	0.63	1.0	6.0	0	6.0	1.0	1.0	0.14	0.1667	0.1045	1.0	2.0	0	2011-01-15
332.0	10.0	0	0.63	1.0	7.0	0	6.0	1.0	1.0	0.14	0.2121	0.0	1.0	9.0	0	2011-01-15
333.0	23.0	0	0.63	1.0	8.0	0	6.0	1.0	1.0	0.14	0.1515	0.1343	1.0	22.0	0	2011-01-15
334.0	33.0	0	0.64	1.0	9.0	0	6.0	1.0	1.0	0.16	0.1818	0.1343	2.0	31.0	0	2011-01-15
335.0	59.0	0	0.59	1.0	10.0	0	6.0	1.0	1.0	0.18	0.197	0.1642	2.0	57.0	0	2011-01-15
336.0	72.0	0	0.55	1.0	11.0	0	6.0	1.0	1.0	0.2	0.197	0.2239	18.0	54.0	0	2011-01-15
337.0	89.0	0	0.48	1.0	12.0	0	6.0	1.0	1.0	0.24	0.2273	0.2239	15.0	74.0	0	2011-01-15
338.0	101.0	0	0.38	1.0	13.0	0	6.0	1.0	1.0	0.28	0.2576	0.2985	21.0	80.0	0	2011-01-15
339.0	118.0	0	0.39	1.0	14.0	0	6.0	1.0	1.0	0.3	0.2879	0.2836	26.0	92.0	0	2011-01-15
340.0	129.0	0	0.36	1.0	15.0	0	6.0	1.0	2.0	0.32	0.3182	0.194	21.0	108.0	0	2011-01-15
341.0	128.0	0	0.34	1.0	16.0	0	6.0	1.0	2.0	0.34	0.3333	0.194	33.0	95.0	0	2011-01-15
342.0	83.0	0	0.36	1.0	17.0	0	6.0	1.0	2.0	0.32	0.303	0.2836	29.0	54.0	0	2011-01-15
343.0	84.0	0	0.45	1.0	18.0	0	6.0	1.0	2.0	0.3	0.2879	0.2537	15.0	69.0	0	2011-01-15
344.0	74.0	0	0.39	1.0	19.0	0	6.0	1.0	2.0	0.32	0.303	0.2537	14.0	60.0	0	2011-01-15
345.0	41.0	0	0.39	1.0	20.0	0	6.0	1.0	2.0	0.32	0.303	0.2537	6.0	35.0	0	2011-01-15
346.0	57.0	0	0.39	1.0	21.0	0	6.0	1.0	2.0	0.32	0.303	0.2239	6.0	51.0	0	2011-01-15
347.0	26.0	0	0.42	1.0	22.0	0	6.0	1.0	2.0	0.3	0.3182	0.1045	0.0	26.0	0	2011-01-15
348.0	44.0	0	0.45	1.0	23.0	0	6.0	1.0	1.0	0.3	0.2879	0.2836	5.0	39.0	0	2011-01-15
349.0	39.0	0	0.56	1.0	0.0	0	0.0	1.0	1.0	0.26	0.303	0.0	6.0	33.0	0	2011-01-16
350.0	23.0	0	0.56	1.0	1.0	0	0.0	1.0	1.0	0.26	0.2727	0.1343	4.0	19.0	0	2011-01-16
351.0	16.0	0	0.56	1.0	2.0	0	0.0	1.0	1.0	0.26	0.2879	0.0896	3.0	13.0	0	2011-01-16
352.0	15.0	0	0.69	1.0	3.0	0	0.0	1.0	1.0	0.22	0.2727	0.0	9.0	6.0	0	2011-01-16
353.0	1.0	0	0.56	1.0	4.0	0	0.0	1.0	1.0	0.26	0.2576	0.1642	0.0	1.0	0	2011-01-16
354.0	2.0	0	0.56	1.0	5.0	0	0.0	1.0	2.0	0.26	0.2576	0.1642	1.0	1.0	0	2011-01-16
355.0	1.0	0	0.56	1.0	6.0	0	0.0	1.0	2.0	0.26	0.2576	0.1642	0.0	1.0	0	2011-01-16
356.0	3.0	0	0.56	1.0	7.0	0	0.0	1.0	2.0	0.24	0.2121	0.2985	0.0	3.0	0	2011-01-16
357.0	18.0	0	0.55	1.0	8.0	0	0.0	1.0	1.0	0.22	0.2121	0.2836	0.0	18.0	0	2011-01-16
358.0	32.0	0	0.51	1.0	9.0	0	0.0	1.0	1.0	0.22	0.2121	0.2537	3.0	29.0	0	2011-01-16
359.0	79.0	0	0.51	1.0	10.0	0	0.0	1.0	1.0	0.22	0.2121	0.2836	8.0	71.0	0	2011-01-16
360.0	93.0	0	0.44	1.0	11.0	0	0.0	1.0	1.0	0.24	0.2273	0.2537	23.0	70.0	0	2011-01-16
361.0	104.0	0	0.41	1.0	12.0	0	0.0	1.0	1.0	0.24	0.2121	0.2836	29.0	75.0	0	2011-01-16
362.0	118.0	0	0.35	1.0	13.0	0	0.0	1.0	1.0	0.26	0.2273	0.2985	23.0	95.0	0	2011-01-16
363.0	91.0	0	0.36	1.0	14.0	0	0.0	1.0	1.0	0.28	0.2727	0.2537	22.0	69.0	0	2011-01-16
364.0	113.0	0	0.38	1.0	15.0	0	0.0	1.0	1.0	0.26	0.2424	0.2537	35.0	78.0	0	2011-01-16
365.0	99.0	0	0.38	1.0	16.0	0	0.0	1.0	1.0	0.24	0.2273	0.2239	22.0	77.0	0	2011-01-16
366.0	105.0	0	0.37	1.0	17.0	0	0.0	1.0	1.0	0.22	0.2121	0.2537	23.0	82.0	0	2011-01-16
367.0	67.0	0	0.4	1.0	18.0	0	0.0	1.0	1.0	0.2	0.2121	0.1642	11.0	56.0	0	2011-01-16
368.0	61.0	0	0.47	1.0	19.0	0	0.0	1.0	1.0	0.18	0.197	0.1343	14.0	47.0	0	2011-01-16
369.0	57.0	0	0.47	1.0	20.0	0	0.0	1.0	1.0	0.18	0.197	0.1642	7.0	50.0	0	2011-01-16
370.0	28.0	0	0.51	1.0	21.0	0	0.0	1.0	1.0	0.18	0.197	0.1642	6.0	22.0	0	2011-01-16
371.0	21.0	0	0.49	1.0	22.0	0	0.0	1.0	2.0	0.2	0.2121	0.1343	2.0	19.0	0	2011-01-16
372.0	18.0	0	0.4	1.0	23.0	0	0.0	1.0	2.0	0.2	0.2273	0.1045	0.0	18.0	0	2011-01-16
373.0	17.0	0	0.47	1.0	0.0	1	1.0	1.0	2.0	0.2	0.197	0.2239	1.0	16.0	0	2011-01-17
374.0	16.0	0	0.44	1.0	1.0	1	1.0	1.0	2.0	0.2	0.197	0.194	1.0	15.0	0	2011-01-17
375.0	8.0	0	0.43	1.0	2.0	1	1.0	1.0	2.0	0.18	0.1667	0.2537	0.0	8.0	0	2011-01-17
376.0	2.0	0	0.43	1.0	3.0	1	1.0	1.0	2.0	0.18	0.1818	0.194	0.0	2.0	0	2011-01-17
377.0	3.0	0	0.43	1.0	4.0	1	1.0	1.0	2.0	0.18	0.197	0.1343	1.0	2.0	0	2011-01-17
378.0	1.0	0	0.43	1.0	5.0	1	1.0	1.0	2.0	0.18	0.197	0.1642	0.0	1.0	0	2011-01-17
379.0	5.0	0	0.43	1.0	6.0	1	1.0	1.0	2.0	0.18	0.1818	0.194	0.0	5.0	0	2011-01-17
380.0	13.0	0	0.5	1.0	7.0	1	1.0	1.0	2.0	0.16	0.1818	0.1343	4.0	9.0	0	2011-01-17
381.0	33.0	0	0.47	1.0	8.0	1	1.0	1.0	2.0	0.16	0.1515	0.2239	3.0	30.0	0	2011-01-17
382.0	47.0	0	0.47	1.0	9.0	1	1.0	1.0	2.0	0.16	0.1515	0.2239	8.0	39.0	0	2011-01-17
383.0	57.0	0	0.5	1.0	10.0	1	1.0	1.0	2.0	0.16	0.1515	0.2537	7.0	50.0	0	2011-01-17
384.0	64.0	0	0.55	1.0	11.0	1	1.0	1.0	2.0	0.16	0.1515	0.194	9.0	55.0	0	2011-01-17
385.0	80.0	0	0.47	1.0	12.0	1	1.0	1.0	2.0	0.18	0.197	0.1343	10.0	70.0	0	2011-01-17
386.0	93.0	0	0.47	1.0	13.0	1	1.0	1.0	2.0	0.18	0.197	0.1343	13.0	80.0	0	2011-01-17
387.0	86.0	0	0.43	1.0	14.0	1	1.0	1.0	2.0	0.18	0.2121	0.1045	12.0	74.0	0	2011-01-17
388.0	93.0	0	0.47	1.0	15.0	1	1.0	1.0	2.0	0.2	0.2121	0.1642	21.0	72.0	0	2011-01-17
389.0	82.0	0	0.47	1.0	16.0	1	1.0	1.0	2.0	0.2	0.2121	0.1642	6.0	76.0	0	2011-01-17
390.0	71.0	0	0.51	1.0	17.0	1	1.0	1.0	1.0	0.2	0.197	0.194	4.0	67.0	0	2011-01-17
391.0	92.0	0	0.55	1.0	18.0	1	1.0	1.0	2.0	0.18	0.1667	0.2537	7.0	85.0	0	2011-01-17
392.0	60.0	0	0.59	1.0	19.0	1	1.0	1.0	3.0	0.18	0.1818	0.194	2.0	58.0	0	2011-01-17
393.0	33.0	0	0.8	1.0	20.0	1	1.0	1.0	3.0	0.16	0.1515	0.194	4.0	29.0	0	2011-01-17
394.0	27.0	0	0.8	1.0	21.0	1	1.0	1.0	3.0	0.16	0.1515	0.194	3.0	24.0	0	2011-01-17
395.0	13.0	0	0.93	1.0	22.0	1	1.0	1.0	3.0	0.14	0.1212	0.2537	0.0	13.0	0	2011-01-17
396.0	4.0	0	0.86	1.0	23.0	1	1.0	1.0	3.0	0.16	0.1364	0.2836	1.0	3.0	0	2011-01-17
397.0	3.0	0	0.86	1.0	12.0	0	2.0	1.0	2.0	0.2	0.1818	0.3284	0.0	3.0	1	2011-01-18
398.0	22.0	0	0.86	1.0	13.0	0	2.0	1.0	2.0	0.2	0.197	0.2239	0.0	22.0	1	2011-01-18
399.0	28.0	0	0.8	1.0	14.0	0	2.0	1.0	2.0	0.22	0.2273	0.1642	2.0	26.0	1	2011-01-18
400.0	35.0	0	0.87	1.0	15.0	0	2.0	1.0	2.0	0.22	0.2273	0.1642	3.0	32.0	1	2011-01-18
401.0	61.0	0	0.87	1.0	16.0	0	2.0	1.0	2.0	0.22	0.2273	0.194	0.0	61.0	1	2011-01-18
402.0	125.0	0	0.82	1.0	17.0	0	2.0	1.0	2.0	0.22	0.2273	0.194	1.0	124.0	1	2011-01-18
403.0	133.0	0	0.8	1.0	18.0	0	2.0	1.0	2.0	0.22	0.2273	0.1642	1.0	132.0	1	2011-01-18
404.0	99.0	0	0.8	1.0	19.0	0	2.0	1.0	2.0	0.22	0.2273	0.1343	1.0	98.0	1	2011-01-18
405.0	83.0	0	0.87	1.0	20.0	0	2.0	1.0	2.0	0.22	0.2727	0.0	0.0	83.0	1	2011-01-18
406.0	41.0	0	0.93	1.0	21.0	0	2.0	1.0	2.0	0.22	0.2424	0.1045	0.0	41.0	1	2011-01-18
407.0	33.0	0	0.93	1.0	22.0	0	2.0	1.0	2.0	0.22	0.2576	0.0896	0.0	33.0	1	2011-01-18
408.0	20.0	0	0.93	1.0	23.0	0	2.0	1.0	2.0	0.22	0.2727	0.0	1.0	19.0	1	2011-01-18
409.0	3.0	0	0.93	1.0	0.0	0	3.0	1.0	2.0	0.22	0.2727	0.0	0.0	3.0	1	2011-01-19
410.0	7.0	0	0.93	1.0	1.0	0	3.0	1.0	3.0	0.22	0.2273	0.1343	1.0	6.0	1	2011-01-19
411.0	3.0	0	0.93	1.0	2.0	0	3.0	1.0	3.0	0.22	0.2273	0.1343	0.0	3.0	1	2011-01-19
412.0	2.0	0	0.93	1.0	4.0	0	3.0	1.0	3.0	0.22	0.2273	0.1343	1.0	1.0	1	2011-01-19
413.0	7.0	0	0.93	1.0	5.0	0	3.0	1.0	2.0	0.22	0.2576	0.0896	0.0	7.0	1	2011-01-19
414.0	32.0	0	0.93	1.0	6.0	0	3.0	1.0	2.0	0.22	0.2576	0.0896	0.0	32.0	1	2011-01-19
415.0	90.0	0	0.92	1.0	7.0	0	3.0	1.0	2.0	0.24	0.2576	0.1045	1.0	89.0	1	2011-01-19
416.0	197.0	0	0.93	1.0	8.0	0	3.0	1.0	2.0	0.24	0.2576	0.1045	1.0	196.0	1	2011-01-19
